22.93288320,39.36136106
22.93323810,39.36149570
22.93341558,39.36166549
22.93352939,39.36166224
22.93366778,39.36167329
22.93372871,39.36170126
22.93378637,39.36174365
22.93385746,39.36177034
22.93410159,39.36181670
22.93442591,39.36191974
22.93521106,39.36218013
22.93595607,39.36241016
22.93616666,39.36247939
22.93627793,39.36249715
22.93642400,39.36250818
22.93658954,39.36249958
22.93681257,39.36246352
22.93788441,39.36226417
22.93797285,39.36224361
22.93806565,39.36218598
22.93810932,39.36213444
22.93819653,39.36209387
22.93828286,39.36208845
22.93836570,39.36211199
22.93843687,39.36216254
22.93845114,39.36219461
22.93868836,39.36218566
22.93970447,39.36216784
22.94093188,39.36215861
22.94138509,39.36216107
22.94149044,39.36215478
22.94157717,39.36213678
22.94165263,39.36211872
22.94175857,39.36207900
22.94187659,39.36201158
22.94197828,39.36193610
22.94206529,39.36186478
22.94215206,39.36179619
22.94226186,39.36171935
22.94243182,39.36162122
22.94294884,39.36147920
22.94317589,39.36141745
22.94333131,39.36137339
22.94363977,39.36124103
22.94439632,39.36090598
22.94542850,39.36043138
22.94623030,39.36004440
22.94627652,39.36005211
22.94635242,39.36012903
22.94650274,39.36027471
22.94670853,39.36048395
22.94709222,39.36088393
22.94775250,39.36160180
22.94844039,39.36233837
22.94882675,39.36275773
22.94909442,39.36303557
22.94950105,39.36349101
22.95006001,39.36409157
22.95040684,39.36444619
22.95090569,39.36498537
22.95161907,39.36574777
22.95175486,39.36588925
22.95177346,39.36594346
22.95176771,39.36600161
22.95166627,39.36606537
22.95048937,39.36672797
22.94984539,39.36709786
22.94920131,39.36745323
22.94860035,39.36779208
22.94775783,39.36824979
22.94706205,39.36865165
22.94626581,39.36908440
22.94572394,39.36937327
22.94518611,39.36968096
22.94450513,39.37005255
22.94400209,39.37033104
22.94379588,39.37042428
22.94372977,39.37044689
22.94367251,39.37043775
22.94353865,39.37039605
22.94318783,39.37027055
22.94258919,39.37003628
22.94220738,39.36988443
22.94176849,39.36971633
22.94134290,39.36956115
22.94085033,39.36936366
22.94048330,39.36921917
22.94007713,39.36905763
22.93999471,39.36904871
22.93995675,39.36918110
22.93987934,39.36966313
22.93978140,39.37019043
22.93971115,39.37058497
22.93956200,39.37124631
22.93946851,39.37180132
22.93941982,39.37202174
22.93929319,39.37258209
22.93926208,39.37289472
22.93918093,39.37321101
22.93908544,39.37375461
22.93896192,39.37436198
22.93884536,39.37499092
22.93874279,39.37555603
22.93866676,39.37595333
22.93865365,39.37600949
22.93868522,39.37605525
22.93878809,39.37611781
22.93917169,39.37636451
22.93955997,39.37662693
22.93993807,39.37688785
22.94030980,39.37714192
22.94061412,39.37734742
22.94088398,39.37751964
22.94102365,39.37760780
22.94126174,39.37775580
22.94133861,39.37784743
22.94130917,39.37794121
22.94120190,39.37808301
22.94085434,39.37856818
22.94061006,39.37894973
22.94045415,39.37921499
22.94036153,39.37939342
22.94017537,39.37974314
22.93973720,39.38084749
22.93968172,39.38109591
22.93984797,39.38178871
22.94001230,39.38238531
22.94000494,39.38281120
22.93994667,39.38311467
22.93975021,39.38359308
22.93966251,39.38380958
22.93957063,39.38407889
22.93954176,39.38416438
22.93949407,39.38419882
22.93943046,39.38420241
22.93934600,39.38420241
22.93900133,39.38404681
22.93841804,39.38378546
22.93770414,39.38351497
22.93733224,39.38335131
22.93671638,39.38303789
22.93512244,39.38212732
22.93462835,39.38183184
22.93454017,39.38182003
22.93445562,39.38182346
22.93437059,39.38186130
22.93430446,39.38196227
22.93371458,39.38278680
22.93333389,39.38337426
22.93329308,39.38343830
22.93329341,39.38348914
22.93353505,39.38361421
22.93370815,39.38369548
22.93472542,39.38426781
22.93541828,39.38466765
22.93608240,39.38505836
22.93662441,39.38538253
22.93706485,39.38563999
22.93729986,39.38575705
22.93747515,39.38582566
22.93859840,39.38611283
22.93874617,39.38613724
22.93885770,39.38616680
22.93890863,39.38618537
22.93888618,39.38626200
22.93885466,39.38637261
22.93874165,39.38679872
22.93853863,39.38734232
22.93849426,39.38748110
22.93850084,39.38756753
22.93852688,39.38761270
22.93862514,39.38765510
22.93873850,39.38767076
22.93883971,39.38764568
22.93891077,39.38757297
22.93901233,39.38746880
22.93909980,39.38714564
22.93923125,39.38703614
22.93958458,39.38690087
22.93990854,39.38680054
22.94126230,39.38638381
22.94204235,39.38613923
22.94258821,39.38594833
22.94262926,39.38598755
22.94278694,39.38651583
22.94277329,39.38656782
22.94245063,39.38666517
22.94170417,39.38681581
