22.93288320,39.36136106
22.93514470,39.36215812
22.93973430,39.36216762
22.94332156,39.36137758
22.94709222,39.36088393
22.94957881,39.36357456
22.95112601,39.36522082
22.94963057,39.36721318
22.94814557,39.36803915
22.94608085,39.36918300
22.94398220,39.37034003
22.94223892,39.36989698
22.94034177,39.36916288
22.93966016,39.37081106
22.93938541,39.37217403
22.93900266,39.37416168
22.93898265,39.37624293
22.94127424,39.37798738
22.94007524,39.37999549
22.93984634,39.38178195
22.93915303,39.38411530
22.93668618,39.38302064
22.93492740,39.38201068
22.93402973,39.38234629
22.93431822,39.38403872
22.93614110,39.38509346
22.93839027,39.38605962
22.93891077,39.38757297
22.94170417,39.38681581
