22.93859786,39.37597687
22.93860914,39.37594898
22.93869581,39.37553757
22.93877101,39.37515527
22.93882036,39.37488966
22.93889227,39.37452889
22.93896948,39.37416484
22.93903632,39.37380024
22.93911216,39.37337270
22.93921679,39.37279521
22.93930903,39.37232897
22.93936035,39.37209427
22.93945870,39.37160846
22.93955857,39.37114275
22.93963365,39.37073959
22.93973709,39.37032455
22.93985997,39.36961678
22.93993284,39.36915278
22.93996689,39.36904628
22.93998239,39.36902000
22.93999846,39.36900608
22.94001212,39.36899583
22.94003877,39.36898819
22.94007008,39.36899973
22.94013944,39.36902245
22.94066505,39.36922123
22.94116825,39.36941665
22.94174748,39.36962070
22.94226367,39.36982769
22.94287972,39.37007850
22.94353197,39.37032133
22.94367851,39.37037367
22.94370213,39.37037403
22.94372700,39.37036584
22.94375689,39.37035363
22.94379079,39.37033663
22.94381310,39.37032402
22.94385745,39.37030235
22.94388485,39.37028838
22.94432532,39.37005406
22.94476735,39.36980513
22.94536354,39.36948459
22.94563481,39.36934398
22.94623223,39.36900768
22.94686159,39.36866658
22.94735990,39.36840420
22.94793592,39.36808298
22.94864001,39.36768810
22.94922749,39.36734456
22.94985838,39.36698502
22.95019604,39.36680422
22.95052095,39.36662104
22.95057349,39.36658456
22.95060576,39.36656169
22.95061600,39.36654012
22.95061061,39.36651505
22.95059808,39.36649144
22.95054246,39.36644408
22.95017014,39.36605177
22.94983990,39.36571169
22.94952862,39.36537825
22.94914580,39.36498898
22.94873445,39.36457256
22.94848714,39.36429891
22.94821056,39.36401067
22.94789470,39.36371099
22.94758610,39.36338996
22.94723218,39.36297766
22.94695065,39.36263085
22.94674389,39.36238097
22.94653552,39.36210342
22.94627810,39.36177589
22.94598180,39.36138238
22.94572076,39.36107063
22.94570920,39.36106799
22.94569150,39.36107448
22.94565311,39.36109872
22.94549085,39.36118803
22.94520337,39.36134895
22.94478298,39.36154304
22.94456436,39.36164677
22.94392822,39.36193464
22.94364358,39.36205756
22.94315747,39.36226777
22.94298215,39.36227438
22.94285855,39.36228504
22.94252969,39.36230167
22.94233285,39.36231821
22.94208808,39.36239651
22.94195524,39.36238954
22.94187498,39.36237834
22.94157081,39.36231868
22.94098928,39.36230989
22.94068052,39.36232170
22.94010927,39.36231483
22.93958826,39.36232747
22.93933748,39.36232688
22.93883580,39.36231323
22.93858648,39.36233459
22.93829862,39.36240385
22.93819278,39.36238690
22.93809857,39.36236779
22.93795429,39.36234245
22.93786002,39.36234291
22.93731156,39.36241369
22.93676133,39.36252309
22.93658175,39.36254475
22.93649592,39.36255235
22.93638891,39.36255519
22.93596972,39.36246998
22.93568657,39.36237356
22.93514036,39.36221064
22.93454367,39.36203366
22.93410772,39.36189355
22.93394233,39.36187416
22.93382248,39.36189866
22.93365980,39.36195241
22.93352303,39.36193719
22.93347486,39.36190180
22.93343308,39.36185966
22.93342399,39.36181731
22.93344000,39.36177343
22.93345535,39.36174317
22.93349241,39.36171203
22.93355194,39.36168300
22.93365165,39.36167638
22.93377264,39.36169215
22.93387325,39.36169886
22.93397490,39.36165868
22.93406251,39.36158004
22.93414670,39.36147736
22.93427582,39.36125180
22.93429128,39.36119039
22.93424118,39.36113184
22.93410969,39.36107087
22.93388928,39.36097736
22.93358528,39.36084958
22.93343187,39.36077844
22.93316742,39.36067610
22.93310750,39.36067124
22.93292003,39.36066456
22.93275399,39.36075596
22.93267266,39.36087443
22.93266980,39.36119137
22.93288320,39.36136106
